,,,,,,,,,,,,,,,,,,,
4.448893666666666,,,,,,,,,,,,,,,,,,,
33.860952000000005,32.43357566666667,,,,,,,,,,,,,,,,,,
32.87937533333333,32.879766999999994,4.438448000000001,,,,,,,,,,,,,,,,,
32.170397333333334,32.54281433333334,32.32563866666667,32.272031999999996,,,,,,,,,,,,,,,,
32.46923433333334,32.11467833333334,31.848267000000003,33.93661266666667,4.482093333333334,,,,,,,,,,,,,,,
33.456196999999996,32.22874366666667,31.7009,32.032530333333334,31.756795333333333,31.201316333333338,,,,,,,,,,,,,,
32.35605400000001,32.05808100000001,31.943181666666668,33.69383699999999,31.27857033333334,31.645629666666665,4.442795,,,,,,,,,,,,,
33.24668533333333,31.664736666666666,33.31742899999999,31.506772999999995,31.179102000000007,30.87865333333334,31.13465433333333,32.164469000000004,,,,,,,,,,,,
31.92064866666666,33.02878833333333,31.667552333333326,31.035089666666664,31.710445,31.191064666666662,30.997930000000004,31.036128333333327,4.364471999999999,,,,,,,,,,,
31.434928000000006,31.763595333333335,32.83059766666667,31.290861,30.833653,30.83297766666667,30.696909333333338,32.39623400000001,30.223562999999988,30.13578066666666,,,,,,,,,,
31.97571466666667,31.90774,33.306677,31.291537,31.119677333333335,31.879037999999994,31.13053133333333,31.883985666666668,30.648340666666662,30.808182666666653,4.403745000000002,,,,,,,,,
32.46575366666666,31.506656000000003,31.823121333333336,31.71178533333333,31.376972666666667,30.49211733333334,30.346120333333328,30.60045533333334,31.758410333333334,29.855509333333334,29.739554666666663,29.650747333333335,,,,,,,,
31.07530033333332,32.47009933333334,30.78935233333334,30.799008333333337,30.422065666666672,31.03479033333333,30.357547333333333,32.060738666666666,29.882707666666672,29.95993166666667,29.622224333333335,29.630103666666667,4.371233,,,,,,,
32.67154366666668,30.938582333333336,32.640933,31.03519099999999,30.750640333333333,32.216891333333336,30.55828266666666,30.889234666666663,29.889495333333336,30.420549999999995,29.957848333333338,31.04800033333335,29.14639733333334,29.954005,,,,,,
31.38270599999999,31.55658266666667,32.45051433333333,30.969073666666663,30.80595166666666,30.38428900000001,30.67182433333334,32.64246466666667,29.770204999999994,30.35542233333334,29.634460666666673,30.14862866666667,29.39097033333333,30.73453766666666,4.375556,,,,,
40.52135566666667,40.520891666666664,39.835361999999996,39.846249333333326,39.471687333333335,39.485864333333325,39.43216366666666,39.46887966666666,38.757887333333336,38.716461,38.18351466666667,38.22605066666668,37.67568699999999,37.66062766666668,37.534257,37.535288999999985,,,,
40.549529333333325,40.54266166666667,39.868224666666656,39.891868,39.48151633333334,39.47038166666667,39.42565033333332,39.425579000000006,38.76239500000001,38.748255666666665,38.16941866666666,38.177531,37.66541833333334,37.67394266666667,37.53232566666667,37.56635133333334,49.740120000000005,,,
40.59156066666667,40.58448599999999,39.906694333333334,39.89060466666667,39.597365999999994,39.53175166666668,39.46161433333334,39.46497733333332,38.74496533333333,38.74070933333334,38.463348,38.21367066666667,37.697702,37.702216666666665,37.559437,37.53439366666666,49.773393,49.74892533333333,,
40.54896733333333,40.544551,39.805924999999995,39.86888466666666,39.48403866666666,39.479945666666666,39.44833233333334,39.437237333333336,38.765966666666664,38.70971033333334,38.167391999999985,38.171963666666656,37.71786266666667,37.69896766666666,37.542722000000005,37.54445766666667,49.69533866666666,49.76201966666667,49.74855166666667,
