,,,,,,,,,,,,,,,
66.6688,,,,,,,,,,,,,,,
260.00832333333335,253.34144166666664,,,,,,,,,,,,,,
260.00831,253.34143,60.00191833333333,,,,,,,,,,,,,
260.00831,253.34143,260.00831,260.00831,,,,,,,,,,,,
260.0082983333333,253.34141833333334,260.0082966666667,266.6751766666667,60.001915,,,,,,,,,,,
253.34141666666667,266.6751766666667,260.0082883333333,253.34140499999998,253.34140499999998,266.6751633333333,,,,,,,,,,
246.674525,253.34140499999995,260.00828,260.00827,253.34139333333331,260.00827166666664,60.001908333333326,,,,,,,,,
260.00827166666664,246.6745133333333,246.67451333333335,246.67450166666666,253.34137999999993,260.0082583333333,253.34138000000002,253.34137999999996,,,,,,,,
260.00825833333334,246.67449333333323,240.00761166666663,260.00824500000004,253.34136833333324,253.3413666666667,253.3413666666667,253.34136833333332,60.0019,,,,,,,
260.0082333333333,246.6744766666667,260.0082316666667,260.00823333333335,260.00823333333335,273.3419866666666,260.0082216666667,266.6750983333334,260.00821833333333,253.3413433333333,,,,,,
260.00822000000005,253.34134166666666,266.67509,260.00820666666664,253.34132999999997,260.00820666666664,266.675085,266.6750833333333,260.00820500000003,253.3413183333334,66.66876666666667,,,,,
253.34131833333333,253.34131666666667,273.3419483333334,246.67444000000012,273.3419466666667,246.6744300000001,260.0081816666667,260.00818,253.3413050000001,246.6744283333334,266.67505833333337,260.008175,,,,
253.3412916666667,253.34129166666665,266.675045,253.3412916666667,253.34129333333337,260.00816833333334,266.6750316666666,260.00815500000004,253.34127999999998,246.674405,260.00815500000004,266.67503166666665,60.00188166666667,,,
273.3418966666667,260.00814333333335,260.00814333333335,260.00814333333335,266.67501833333336,253.34126666666668,246.674385,246.67438000000004,260.00813000000005,253.34125500000005,273.34188000000006,246.67438000000004,253.34125333333336,253.3412433333333,,
260.0081183333333,246.67436666666666,266.6749933333333,253.3412433333333,253.34124166666666,253.34123666666667,266.67497999999995,260.008105,266.6749783333334,246.67435666666668,260.00810499999994,260.00810333333334,260.00809166666664,260.0080933333333,60.00186666666666,
